Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Year_lastUpdated,Current Ver,Android Ver
NEWS_AND_MAGAZINES,5,43,2.3,100,Free,0,Everyone,2018,yes,yes
TOOLS,3.9,56,2.3,10000,Free,0,Everyone,2016,yes,yes
FAMILY,4.7,12,2.3,100,Free,0,Everyone,2015,yes,yes
NEWS_AND_MAGAZINES,4.9,13,2.3,100,Free,0,Everyone,2018,yes,yes
MEDICAL,1,1,2.3,100,Free,0,Everyone,2016,yes,yes
LIFESTYLE,4.5,31,2.3,1000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,2.7,89,2.3,10000,Free,0,Mature 17+,2018,yes,yes
TOOLS,3.1,364,2.3,100000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,3.6,49,2.3,5000,Free,0,Everyone 10+,2015,yes,yes
PHOTOGRAPHY,5,1,2.3,100,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,4.7,10,2.3,1000,Free,0,Everyone,2014,yes,yes
FAMILY,5,7,2.3,1000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.3,2910,2.3,500000,Free,0,Everyone,2016,yes,yes
PRODUCTIVITY,4.3,176,2.3,100000,Free,0,Everyone,2016,yes,yes
FINANCE,3.3,343,2.3,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.6,301,2.3,50000,Free,0,Everyone,2017,yes,yes
TOOLS,3.9,203,2.3,10000,Free,0,Everyone,2017,yes,yes
TOOLS,4.1,29,2.3,5000,Free,0,Everyone,2016,yes,yes
LIFESTYLE,5,6,2.3,1000,Free,0,Everyone,2016,yes,yes
TOOLS,3.8,120494,2.3,10000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,2058,2.3,100000,Free,0,Everyone,2017,yes,yes
TOOLS,4.7,62,2.3,1000,Free,0,Everyone,2017,yes,yes
TOOLS,3.4,43,2.3,5000,Free,0,Everyone,2017,yes,yes
FAMILY,5,4,2.3,500,Free,0,Everyone,2016,yes,yes
PERSONALIZATION,4.1,3175,2.3,500000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.3,267,2.3,50000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,3.4,730,2.3,100000,Free,0,Everyone,2013,yes,yes
BOOKS_AND_REFERENCE,4.3,8894,2.3,100000,Free,0,Everyone,2018,yes,yes
FINANCE,4.4,32,2.3,1000,Free,0,Everyone,2018,yes,yes
FINANCE,5,104,2.3,1000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.1,382,2.3,50000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,3.8,881,2.3,100000,Free,0,Everyone,2014,yes,yes
AUTO_AND_VEHICLES,4.6,2431,2.4,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,65597,2.4,10000000,Free,0,Everyone,2017,yes,yes
PARENTING,3.7,9293,2.4,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,17,2.4,1000,Free,0,Everyone,2017,yes,yes
PRODUCTIVITY,4.5,2965,2.4,100000,Free,0,Everyone,2015,yes,yes
GAME,4,69115,2.4,10000000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4,9013,2.4,1000000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,3.6,4832,2.4,1000000,Free,0,Everyone,2016,yes,yes
COMMUNICATION,4,138,2.4,10000,Free,0,Everyone,2014,yes,yes
PRODUCTIVITY,4.1,22,2.4,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,12,2.4,5000,Free,0,Everyone,2017,yes,yes
SOCIAL,5,2,2.4,500,Free,0,Everyone,2016,yes,yes
TRAVEL_AND_LOCAL,5,3,2.4,100,Free,0,Everyone,2016,yes,yes
FINANCE,4.4,2017,2.4,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.8,33,2.4,5000,Free,0,Everyone,2017,yes,yes
FINANCE,3.1,72,2.4,10000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.1,698,2.4,100000,Free,0,Everyone 10+,2015,yes,yes
PHOTOGRAPHY,3.9,205,2.4,50000,Free,0,Everyone,2017,yes,yes
HEALTH_AND_FITNESS,2.3,3,2.4,1000,Free,0,Everyone,2018,yes,yes
SHOPPING,4,4,2.4,10,Free,0,Everyone,2017,yes,yes
COMMUNICATION,3.4,5,2.4,100,Free,0,Teen,2016,yes,yes
TRAVEL_AND_LOCAL,5,6,2.4,500,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,2.6,8,2.4,1000,Free,0,Everyone,2017,yes,yes
GAME,2.3,278,2.4,10000,Free,0,Teen,2017,yes,yes
COMMUNICATION,4,1,2.4,10,Free,0,Everyone,2017,yes,yes
TOOLS,3.9,34612,2.4,5000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,15618,2.4,1000000,Free,0,Everyone,2017,yes,yes
BUSINESS,3.4,102,2.4,10000,Free,0,Everyone,2016,yes,yes
TOOLS,4.2,268,2.4,10000,Free,0,Everyone,2018,yes,yes
SOCIAL,5,3,2.4,50,Free,0,Teen,2018,yes,yes
BUSINESS,4.1,25,2.4,1000,Free,0,Everyone,2017,yes,yes
TOOLS,2.9,7,2.4,1000,Free,0,Everyone,2017,yes,yes
PRODUCTIVITY,3.9,17,2.4,1000,Free,0,Everyone,2017,yes,yes
AUTO_AND_VEHICLES,4,190,2.5,50000,Free,0,Everyone,2016,yes,yes
EDUCATION,4.5,1929,2.5,500000,Free,0,Everyone,2017,yes,yes
LIBRARIES_AND_DEMO,5,26,2.5,1000,Free,0,Everyone,2018,yes,yes
MEDICAL,5,4,2.5,5,Free,0,Everyone,2018,yes,yes
TOOLS,4.4,9602,2.5,100000000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.2,80581,2.5,10000000,Free,0,Everyone,2016,yes,yes
VIDEO_PLAYERS,3.3,1261,2.5,10000,Free,0,Everyone,2014,yes,yes
BOOKS_AND_REFERENCE,4.2,873,2.5,50000,Free,0,Everyone,2014,yes,yes
TOOLS,4.2,2447,2.5,100000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4,142,2.5,50000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,4,22,2.5,10000,Free,0,Everyone,2016,yes,yes
TOOLS,4.2,25,2.5,1000,Free,0,Everyone,2017,yes,yes
GAME,4.3,531074,2.5,10000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.9,592,2.5,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,256,2.5,100000,Free,0,Teen,2015,yes,yes
FAMILY,3.6,5,2.5,1000,Free,0,Mature 17+,2015,yes,yes
FAMILY,4.3,19,2.5,1000,Free,0,Teen,2015,yes,yes
FAMILY,4.2,72,2.5,10000,Free,0,Teen,2015,yes,yes
AUTO_AND_VEHICLES,4.8,27,2.5,500,Free,0,Everyone,2018,yes,yes
SHOPPING,5,21,2.5,100,Free,0,Everyone,2017,yes,yes
COMMUNICATION,3.3,78,2.5,10000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.4,622,2.5,10000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.6,27,2.5,1000,Free,0,Everyone,2017,yes,yes
TOOLS,3.7,5004,2.5,1000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.9,29,2.5,500,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,4.5,6,2.5,50,Free,0,Everyone,2018,yes,yes
COMMUNICATION,3.8,21785,2.5,1000000,Free,0,Everyone,2015,yes,yes
FAMILY,4.2,4,2.5,100,Free,0,Teen,2015,yes,yes
FAMILY,3.6,13,2.5,1000,Free,0,Teen,2015,yes,yes
FAMILY,4.7,6,2.5,1000,Free,0,Teen,2015,yes,yes
FAMILY,4.5,10,2.5,100,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,3.6,100,2.5,10000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4,2480,2.5,100000,Free,0,Everyone,2018,yes,yes
TOOLS,3.4,2889,2.5,500000,Free,0,Everyone,2016,yes,yes
FAMILY,4.8,124,2.5,500,Free,0,Everyone,2016,yes,yes
TOOLS,3.9,12,2.5,500,Free,0,Everyone,2017,yes,yes
VIDEO_PLAYERS,4,486,2.5,10000,Free,0,Everyone,2016,yes,yes
FAMILY,4.5,132,2.5,5000,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,4.7,4595,2.5,100000,Free,0,Everyone,2017,yes,yes
FAMILY,4.3,21,2.5,1000,Free,0,Everyone,2018,yes,yes
SPORTS,4.2,15068,2.5,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,27,2.5,1000,Free,0,Everyone,2016,yes,yes
TOOLS,3.9,167,2.5,10000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.3,488,2.5,50000,Free,0,Everyone,2015,yes,yes
FAMILY,4.1,1060,2.5,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,28,2.5,10000,Free,0,Everyone,2017,yes,yes
TRAVEL_AND_LOCAL,3.9,442,2.5,50000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,3.6,7,2.5,1000,Free,0,Everyone,2017,yes,yes
TOOLS,4,3840,2.5,100000,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,2.6,201,2.5,10000,Free,0,Everyone,2017,yes,yes
TOOLS,4.4,58,2.5,5000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.1,9315,2.6,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.2,3816,2.6,500000,Free,0,Everyone,2016,yes,yes
MEDICAL,4.7,8348,2.6,500000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.4,54768,2.6,5000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,4011,2.6,500000,Free,0,Teen,2018,yes,yes
HEALTH_AND_FITNESS,2.3,74,2.6,10000,Free,0,Everyone,2016,yes,yes
PERSONALIZATION,3.6,5525,2.6,500000,Free,0,Everyone,2016,yes,yes
SOCIAL,3,5,2.6,1000,Free,0,Teen,2018,yes,yes
VIDEO_PLAYERS,4.4,569,2.6,50000,Free,0,Everyone,2015,yes,yes
LIFESTYLE,2.3,3,2.6,500,Free,0,Everyone,2016,yes,yes
FAMILY,5,2,2.6,500,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,4.5,81219,2.6,10000000,Free,0,Everyone,2015,yes,yes
PRODUCTIVITY,4.8,16,2.6,1000,Free,0,Everyone,2017,yes,yes
TOOLS,4,2055,2.6,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,104676,2.6,5000000,Free,0,Everyone,2018,yes,yes
EVENTS,4.1,110,2.6,5000,Free,0,Teen,2018,yes,yes
MEDICAL,4.7,8347,2.6,500000,Free,0,Everyone,2018,yes,yes
SOCIAL,1.9,16,2.6,1000,Free,0,Everyone,2016,yes,yes
BUSINESS,4.8,8,2.6,5000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,75,2.6,10000,Free,0,Mature 17+,2016,yes,yes
PHOTOGRAPHY,5,13,2.6,100,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,4.3,12,2.6,100,Free,0,Everyone,2018,yes,yes
TOOLS,2.3,395,2.6,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,40907,2.6,5000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.6,166,2.6,10000,Free,0,Everyone,2017,yes,yes
FAMILY,4.3,158,2.6,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,97,2.6,10000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,3.9,314,2.6,50000,Free,0,Everyone,2016,yes,yes
FAMILY,3.6,215,2.6,50000,Free,0,Everyone,2011,yes,yes
SPORTS,4.4,38,2.6,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.9,132,2.6,50000,Free,0,Everyone,2017,yes,yes
SPORTS,5,36,2.6,100,Free,0,Everyone,2017,yes,yes
LIFESTYLE,5,14,2.6,100,Free,0,Everyone,2017,yes,yes
FAMILY,4,7,2.6,500,Free,0,Everyone,2017,yes,yes
ART_AND_DESIGN,3.2,55,2.7,5000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,3.9,295,2.7,10000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.2,125232,2.7,10000000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,3.2,3031,2.7,1000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.6,7,2.7,1000,Free,0,Everyone,2018,yes,yes
MEDICAL,3.8,292,2.7,100000,Free,0,Everyone,2018,yes,yes
SOCIAL,3.7,138026,2.7,5000000,Free,0,Mature 17+,2016,yes,yes
SHOPPING,4,13085,2.7,1000000,Free,0,Teen,2017,yes,yes
TOOLS,3.8,1420,2.7,100000,Free,0,Everyone,2014,yes,yes
FAMILY,4.3,109,2.7,5000,Free,0,Everyone,2017,yes,yes
TOOLS,3.8,415,2.7,50000,Free,0,Everyone,2017,yes,yes
TOOLS,4,495971,2.7,50000000,Free,0,Everyone,2016,yes,yes
FAMILY,4.2,1696,2.7,100000,Free,0,Mature 17+,2012,yes,yes
TOOLS,3.7,7,2.7,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,1152,2.7,100000,Free,0,Everyone,2018,yes,yes
TOOLS,3.6,9895,2.7,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,3.9,17067,2.7,5000000,Free,0,Everyone,2018,yes,yes
FINANCE,5,2,2.7,100,Free,0,Everyone,2016,yes,yes
PERSONALIZATION,4,289,2.7,10000,Free,0,Everyone,2013,yes,yes
MEDICAL,3.8,292,2.7,100000,Free,0,Everyone,2018,yes,yes
TOOLS,3,2,2.7,100,Free,0,Everyone,2017,yes,yes
COMMUNICATION,3.5,33,2.7,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.8,67,2.7,10000,Free,0,Everyone,2016,yes,yes
FAMILY,5,8,2.7,100,Free,0,Everyone,2017,yes,yes
TOOLS,3.2,27,2.7,5000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,1147,2.7,100000,Free,0,Everyone,2017,yes,yes
BUSINESS,3.4,15,2.7,10000,Free,0,Everyone,2016,yes,yes
SOCIAL,4.2,6,2.7,100,Free,0,Everyone,2015,yes,yes
TOOLS,4.2,1611,2.7,100000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,3.4,82,2.7,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.8,3136,2.7,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.7,6667,2.7,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,3.5,1960,2.7,1000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,1.8,26,2.7,5000,Free,0,Everyone,2016,yes,yes
TOOLS,4.7,32,2.7,1000,Free,0,Everyone,2018,yes,yes
FINANCE,4.8,12,2.7,1000,Free,0,Everyone,2018,yes,yes
FINANCE,4.5,58,2.7,10000,Free,0,Everyone,2015,yes,yes
ART_AND_DESIGN,4.3,967,2.8,100000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.6,1435,2.8,500000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.2,42925,2.8,1000000,Free,0,Everyone,2017,yes,yes
DATING,3.5,241,2.8,50000,Free,0,Mature 17+,2018,yes,yes
EVENTS,4.2,811,2.8,10000,Free,0,Everyone,2018,yes,yes
EVENTS,4.3,456,2.8,50000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.4,4919,2.8,1000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.4,1200,2.8,100000,Free,0,Everyone,2018,yes,yes
SOCIAL,3.6,13223,2.8,10000000,Free,0,Mature 17+,2016,yes,yes
PARENTING,4.5,86,2.8,10000,Free,0,Everyone,2018,yes,yes
PARENTING,3.7,4976,2.8,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,3.7,338449,2.8,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,681,2.8,50000,Free,0,Everyone,2015,yes,yes
PHOTOGRAPHY,2.7,3032,2.8,500000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.3,1734,2.8,100000,Free,0,Mature 17+,2016,yes,yes
BOOKS_AND_REFERENCE,3.9,54,2.8,10000,Free,0,Everyone,2017,yes,yes
FAMILY,3.2,32,2.8,1000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,2.6,91,2.8,5000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,5,44,2.8,100,Free,0,Everyone,2018,yes,yes
TOOLS,3.9,54,2.8,10000,Free,0,Everyone,2015,yes,yes
TOOLS,4,177,2.8,10000,Free,0,Everyone,2015,yes,yes
GAME,4.4,69,2.8,50000,Free,0,Teen,2017,yes,yes
TOOLS,2.1,149,2.8,50000,Free,0,Everyone,2016,yes,yes
BOOKS_AND_REFERENCE,4.5,197,2.8,10000,Free,0,Everyone,2017,yes,yes
COMICS,4,78,2.8,5000,Free,0,Everyone,2016,yes,yes
FAMILY,2.9,1073,2.8,100000,Free,0,Everyone,2016,yes,yes
MEDICAL,4.4,643,2.8,10000,Free,0,Everyone,2017,yes,yes
TOOLS,2.7,198,2.8,100000,Free,0,Everyone,2014,yes,yes
FAMILY,2.3,50,2.8,10000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,248,2.8,10000,Free,0,Mature 17+,2016,yes,yes
VIDEO_PLAYERS,4.7,3,2.8,500,Free,0,Everyone,2017,yes,yes
TOOLS,4.7,85079,2.8,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,246,2.8,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,297,2.8,50000,Free,0,Everyone,2018,yes,yes
FINANCE,3.8,109,2.8,10000,Free,0,Everyone,2017,yes,yes
TOOLS,4.3,824,2.8,10000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.5,115,2.8,5000,Free,0,Everyone,2016,yes,yes
TOOLS,4.2,994,2.8,100000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,549,2.8,50000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.7,316,2.8,10000,Free,0,Everyone,2014,yes,yes
FAMILY,4.5,74,2.8,5000,Free,0,Everyone,2017,yes,yes
TOOLS,4.1,278,2.8,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.4,6801,2.8,500000,Free,0,Everyone,2018,yes,yes
SOCIAL,3.8,108,2.8,10000,Free,0,Teen,2018,yes,yes
SOCIAL,3.4,44,2.8,10000,Free,0,Mature 17+,2018,yes,yes
SPORTS,4.3,401,2.8,10000,Free,0,Everyone,2017,yes,yes
FAMILY,3.7,39,2.8,5000,Free,0,Everyone,2014,yes,yes
TOOLS,4.2,455,2.8,50000,Free,0,Everyone,2017,yes,yes
AUTO_AND_VEHICLES,4.5,994,2.9,100000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.2,30,2.9,10000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.4,74,2.9,10000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.1,66,2.9,10000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.5,527,2.9,100000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.4,400592,2.9,10000000,Free,0,Everyone,2018,yes,yes
MEDICAL,3.7,9,2.9,500,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.3,1551,2.9,1000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.3,978,2.9,100000,Free,0,Everyone,2018,yes,yes
FAMILY,3.7,2398,2.9,500000,Free,0,Everyone,2017,yes,yes
TOOLS,3.9,19758,2.9,5000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.1,306,2.9,50000,Free,0,Everyone,2017,yes,yes
SHOPPING,4.3,85,2.9,50000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,39,2.9,1000,Free,0,Everyone,2017,yes,yes
FAMILY,3.5,6,2.9,1000,Free,0,Everyone,2017,yes,yes
FAMILY,4.6,856,2.9,5000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.3,52677,2.9,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,3.9,656,2.9,500000,Free,0,Everyone 10+,2016,yes,yes
BOOKS_AND_REFERENCE,4.7,1201,2.9,100000,Free,0,Everyone,2015,yes,yes
BUSINESS,3.9,213,2.9,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,11,2.9,500,Free,0,Everyone,2017,yes,yes
TOOLS,4.1,484,2.9,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4,202,2.9,50000,Free,0,Everyone,2018,yes,yes
SHOPPING,5,2,2.9,100,Free,0,Teen,2018,yes,yes
FAMILY,1.7,6,2.9,100,Free,0,Everyone,2017,yes,yes
MEDICAL,3.8,4,2.9,1000,Free,0,Everyone,2016,yes,yes
LIFESTYLE,4.8,74,2.9,5000,Free,0,Teen,2015,yes,yes
TOOLS,4.2,522,2.9,50000,Free,0,Everyone,2017,yes,yes
TOOLS,4.3,123,2.9,10000,Free,0,Everyone,2016,yes,yes
NEWS_AND_MAGAZINES,4.5,12,2.9,5000,Free,0,Everyone,2018,yes,yes
FAMILY,3.8,128,2.9,10000,Free,0,Teen,2016,yes,yes
FAMILY,4.1,187,2.9,10000,Free,0,Everyone,2016,yes,yes
MAPS_AND_NAVIGATION,3.6,695,2.9,100000,Free,0,Everyone,2018,yes,yes
FINANCE,2,207,2.9,10000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,3.9,28694,2.9,1000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,3.3,12,2.9,500,Free,0,Everyone,2015,yes,yes
VIDEO_PLAYERS,4.3,38607,2.9,1000000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.4,25,2.9,5000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,5,1,2.9,100,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.2,382,2.9,100000,Free,0,Everyone,2018,yes,yes
TOOLS,3.8,24,2.9,5000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.2,18926,2.9,1000000,Free,0,Everyone,2013,yes,yes
FAMILY,3.9,2505,2.9,100000,Free,0,Mature 17+,2018,yes,yes
DATING,3.4,212,3,50000,Free,0,Mature 17+,2018,yes,yes
EDUCATION,4.4,1619,3,1000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.3,665,3,500000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.9,2042,3,100000,Free,0,Everyone,2015,yes,yes
SPORTS,4.4,697,3,100000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.7,202474,3,10000000,Free,0,Teen,2017,yes,yes
VIDEO_PLAYERS,3.9,3484,3,10000000,Free,0,Everyone,2015,yes,yes
GAME,3.8,22191,3,1000000,Free,0,Everyone,2015,yes,yes
PRODUCTIVITY,4.2,1117,3,50000,Free,0,Everyone,2017,yes,yes
BUSINESS,3.4,58,3,10000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,2,3,100,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,4.2,2158,3,500000,Free,0,Everyone,2017,yes,yes
FAMILY,2.7,1616,3,500000,Free,0,Everyone,2017,yes,yes
TOOLS,3.1,3263,3,1000000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.1,66473,3,1000000,Free,0,Everyone,2015,yes,yes
PHOTOGRAPHY,3.4,30,3,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,302,3,50000,Free,0,Everyone,2017,yes,yes
TOOLS,4.2,725,3,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,2158,3,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,249,3,50000,Free,0,Everyone,2018,yes,yes
TOOLS,4.4,52,3,5000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,294,3,50000,Free,0,Everyone,2018,yes,yes
FINANCE,4.6,4546,3,100000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4,1,3,100,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4,474,3,50000,Free,0,Everyone,2016,yes,yes
TOOLS,4.3,534,3,100000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,5,10,3,1000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,1.5,2,3,100,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,3.2,114,3,10000,Free,0,Everyone,2016,yes,yes
TOOLS,4.6,79,3,1000,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,3.7,78,3,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.5,13,3,1000,Free,0,Everyone,2017,yes,yes
FAMILY,4.1,942,3,100000,Free,0,Everyone,2017,yes,yes
MEDICAL,4.9,18,3,1000,Free,0,Everyone,2018,yes,yes
TOOLS,3.9,27,3,1000,Free,0,Everyone,2017,yes,yes
BOOKS_AND_REFERENCE,4.4,43088,3,1000000,Free,0,Teen,2017,yes,yes
FAMILY,4.1,623,3,100000,Free,0,Everyone,2017,yes,yes
WEATHER,3.7,631,3,100000,Free,0,Everyone,2015,yes,yes
NEWS_AND_MAGAZINES,4,146,3,10000,Free,0,Everyone,2016,yes,yes
BOOKS_AND_REFERENCE,3.5,10,3,5000,Free,0,Everyone,2017,yes,yes
SOCIAL,4.8,5,3,100,Free,0,Teen,2018,yes,yes
FAMILY,5,10,3,10000,Free,0,Everyone,2017,yes,yes
TOOLS,3.5,11,3,1000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,3.9,46,3,5000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,53,3,5000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.5,104,3,10000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.7,121,3.1,10000,Free,0,Everyone,2018,yes,yes
BEAUTY,4.2,62,3.1,10000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.6,822,3.1,100000,Free,0,Everyone,2018,yes,yes
DATING,4.4,172460,3.1,5000000,Free,0,Mature 17+,2018,yes,yes
LIBRARIES_AND_DEMO,4,8671,3.1,1000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,6086,3.1,1000000,Free,0,Teen,2018,yes,yes
TRAVEL_AND_LOCAL,4.4,18039,3.1,1000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.4,259605,3.1,10000000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.2,233305,3.1,10000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4,459,3.1,50000,Free,0,Everyone,2017,yes,yes
TOOLS,4.6,894435,3.1,50000000,Free,0,Teen,2018,yes,yes
PERSONALIZATION,4.1,8,3.1,1000,Free,0,Everyone,2018,yes,yes
FOOD_AND_DRINK,1.8,17,3.1,10000,Free,0,Everyone,2017,yes,yes
TOOLS,4.4,95080,3.1,10000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.2,27,3.1,5000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.1,20,3.1,5000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,4,448,3.1,50000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,2.8,17,3.1,5000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,5,19,3.1,1000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,4.6,9,3.1,1000,Free,0,Everyone,2017,yes,yes
VIDEO_PLAYERS,4,46,3.1,5000,Free,0,Everyone,2015,yes,yes
